"id","course_name","created_at","parent_id","description"
"6dd7f916-b961-4edd-b944-bee9d1f919b0","New Questions And Ideas","2020-12-08T05:20:01.000Z","691ada3b-9a15-4b4b-92a9-910a3f167b91","TOPIC"
"8c7d7c13-4266-4295-8240-b7aada937d33","Vital Villages And Thriving Towns","2020-12-08T05:21:24.000Z","691ada3b-9a15-4b4b-92a9-910a3f167b91","TOPIC"
"5aa57551-1d51-44d8-8f0d-d7e7b182590e","Major Landforms Of The Earth","2020-12-08T05:50:05.000Z","7e869faa-cbdf-4fe8-baee-2cef3bf2c5c6","TOPIC"
"2946f9e3-1c54-4a63-90b5-287fd5257ef4","Building Paintings And Books","2020-12-08T05:26:55.000Z","97854095-883e-4e83-9eaa-b34a1896ce5e","TOPIC"
"63d6b711-5dc0-421f-b005-2ed5fa5503c8","Our Country-india","2020-12-08T05:51:11.000Z","ab83cf2c-8ce9-4000-b618-25f083f419c9","TOPIC"
"c9c1ec32-5c30-47df-9381-a7eec625e05d","From Gathering To Grow Food","2020-12-08T05:12:45.000Z","b2618cbb-6af8-4803-9e24-ff6a7469ac13","TOPIC"
"c4063abd-dc16-4aea-a995-9922d4013d9a","In The Earliest Cities","2020-12-08T04:57:26.000Z","bbb7454e-044e-4c86-82df-67797c7bb3b1","TOPIC"
"daa2ac88-871a-4625-b216-dfed492e8f41","Traders, Kings And Pilgrims","2020-12-08T05:23:03.000Z","ca15c7d0-acaf-475a-a830-dbef7bc31408","TOPIC"
"20eefbbb-326a-4c2c-bc63-f859580955f8","What,where, How And When","2020-12-08T04:52:11.000Z","ca4a6a88-d0c7-4a0e-9ef5-2f14d8b1c701","TOPIC"
"753fe382-7dc6-4c29-9869-37fefe12f0b9","Understanding Diversity","2020-12-08T05:28:05.000Z","cc6b4178-3f14-4b98-a2aa-e0bf23766c4f","TOPIC"
"192164ad-551b-42e9-8b1d-ef6058bc0cdf","New Empires And Kingdom","2020-12-08T05:25:13.000Z","db6e0c48-0788-4514-9ae7-e98d25179251","TOPIC"
"170d25fe-39a9-4dd5-aa5d-6f32622988b6","Panchayati Raj","2020-12-08T05:34:46.000Z","e2911aab-3604-4f4d-9729-242eac9a8c68","TOPIC"
"1c8583f4-dd4f-42e1-91c4-cec17adc7ad5","Globes Latitude And Longititude","2020-12-08T05:43:41.000Z","e6e0fc85-5964-4d37-af2c-9079e7c747fc","TOPIC"
"2cfea4c5-4b10-4037-a659-d5de08ef6523","Rural Livelihood","2020-12-08T05:40:27.000Z","ee3296ae-6bfc-4066-90c0-373e5bcf4a6d","TOPIC"
"c982cabe-9c65-4018-82d3-3fc552c496c0","Rural Adminstration","2020-12-08T05:36:56.000Z","f28fffb1-13d3-4b6b-839a-0acac1531b14","TOPIC"
"d64a782b-fb05-4556-8990-032607b2ab3e","Earth In The Solar System","2020-12-08T05:42:28.000Z","fe19e604-4097-42a2-baa8-616eec102595","TOPIC"
"9a8b515b-e365-4f6c-b48a-bf6465f4a45e","Urban Adminstration","2020-12-08T05:38:05.000Z","fefe5d3d-9053-4bb6-934a-711541ec1f06","TOPIC"
"ee53d9d6-ae9e-4db8-8803-72b4964852da","What Books And Burails Tell Us","2020-12-08T05:11:32.000Z","ffd87645-153f-4a23-9a5a-fc3cb1086dc6","TOPIC"
"a2a1b84a-11b8-4af9-8ee8-4f9c28d1652b","CH14 - Water","2020-12-09T03:30:43.000Z","4cdc75a9-74e1-41da-9009-5803c36cb068","Chapter"
"ea1d2626-5943-48a4-a4db-4858b6f79e73","CH9 - Living Organisms characteristics and habitats","2020-12-09T03:12:44.000Z","4cdc75a9-74e1-41da-9009-5803c36cb068","Chapter"
"78cbf037-a47f-4b57-806e-bafd0a8afea8","Water- Floods and Draught","2020-12-09T03:31:18.000Z","a2a1b84a-11b8-4af9-8ee8-4f9c28d1652b","Topic"
"09191f43-925e-4526-bc20-43d92e2097b7","CH11 - Light Shadow & Reflection","2020-12-09T03:22:55.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"0d454484-d0cf-43cf-9611-039bb4b8b5cc","CH7 - Getting to Know Plants","2020-12-09T02:59:51.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"0d668a1e-4860-4d09-b930-9220906473b5","CH2- Components of Food","2020-12-09T02:42:45.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"2450d2a1-6267-4b6b-9c74-0361f3feed0d","CH4 - Sorting Materials into groups.","2020-12-09T02:48:14.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"3b6c79b2-5c29-4eeb-9bf1-678ed34116e9","CH 14 - Water","2020-12-09T05:21:10.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"3f9d7699-0f58-4254-a680-deeb6394ffce","CH15-Air Around us","2020-12-09T02:26:58.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"66a1cfeb-dfe8-4876-beea-d0c58455cf25","CH10 - Motion and Measurement of distances.","2020-12-09T03:21:13.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"83ce473d-ae8e-4a79-996b-99c1708f14d3","CH9 - Living Organisms characteristics and habitats","2020-12-09T03:15:52.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"98b9eae2-cf4b-4769-9981-25081cba2306","CH - 6 Changes around us","2020-12-09T02:54:45.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"b736f754-1334-4ed7-becf-97b2f0fae6a8","CH13 - Fun with magnets","2020-12-09T03:29:21.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"c13f05b3-a697-49e8-8b85-3e406eea331c","CH1 - Food: Where does it come from?","2020-12-09T02:34:43.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"c1dab0d6-911c-4744-9c09-87fb09d6064c","CH12 - Electricity and it's circuits","2020-12-09T03:24:16.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"cd3c0793-5b46-4e44-a1f7-e9539c5169b3","CH8 - Body Movements","2020-12-09T03:01:51.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"d4f714e9-9410-4831-ac14-6de1521472d6","CH16 - Garbage In Garbage Out","2020-12-09T03:32:34.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"d90abb23-97c9-4eb1-ae75-2657bf0846a9","CH5 - Separation of Substances","2020-12-09T02:49:43.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"f096399c-412d-4c63-b88c-51c4fe5df99b","CH3 - Fibre to Fabric","2020-12-09T02:44:48.000Z","5a26580b-29cf-4529-9901-886b51d95ee8","Chapter"
"822ad3cc-586a-4d00-80c4-f2d837f07d4c","Light- shadows and reflection","2020-12-09T03:23:24.000Z","09191f43-925e-4526-bc20-43d92e2097b7","Topic"
"06a447d1-9010-431a-a22b-92aab418f49b","Leaf and Flower in a Plant","2020-12-09T03:27:11.000Z","0d454484-d0cf-43cf-9611-039bb4b8b5cc","Topic"
"ab4225f8-8288-4987-8470-274ec9e0e3d1","Getting to Know Plants","2020-12-09T03:00:25.000Z","0d454484-d0cf-43cf-9611-039bb4b8b5cc","Topic"
"c082b405-b834-43ec-add8-fc60a60b314e","Components of Food","2020-12-09T02:43:32.000Z","0d668a1e-4860-4d09-b930-9220906473b5","Topic"
"8783487f-8fd2-4723-b31a-68e3b7d809b5","Properties of Matter","2020-12-09T02:48:46.000Z","2450d2a1-6267-4b6b-9c74-0361f3feed0d","Topic"
"f6c847fd-7ece-4946-8376-e085904853ca","Sorting Materials into Groups","2020-12-09T02:53:04.000Z","2450d2a1-6267-4b6b-9c74-0361f3feed0d","Topic"
"6ea0cecc-89d5-4e81-b15d-ba5d36739bf2","Water","2020-12-09T05:22:20.000Z","3b6c79b2-5c29-4eeb-9bf1-678ed34116e9","Topic"
"9762ee83-a5b5-4f38-a900-ac07b4fdd483","Water- Floods and Draught","2020-12-09T05:21:42.000Z","3b6c79b2-5c29-4eeb-9bf1-678ed34116e9","Topic"
"122691bb-1043-4ebb-aa4e-9771b78b81ed","Air and its Pollution","2020-12-09T02:29:17.000Z","3f9d7699-0f58-4254-a680-deeb6394ffce","Topic"
"1d9b2d09-1b88-4f03-a9b5-4215ca11c06f","Air","2020-12-09T02:31:25.000Z","3f9d7699-0f58-4254-a680-deeb6394ffce","Topic"
"5e87ac2c-0d93-4887-a8c7-1b08e4c90787","Air around us","2020-12-09T02:30:23.000Z","3f9d7699-0f58-4254-a680-deeb6394ffce","Topic"
"db03982a-5e82-49bc-b979-dad0eb26b9a5","Motion and measurement of distance","2020-12-09T03:21:41.000Z","66a1cfeb-dfe8-4876-beea-d0c58455cf25","Topic"
"85b27fc9-e3e5-4421-8a51-61d63720ff11","Living Organisms and their surroundings","2020-12-09T03:20:16.000Z","83ce473d-ae8e-4a79-996b-99c1708f14d3","Topic"
"e7069bc0-d684-4b2d-a98a-df55b66e4a79","Characteristics of Living Organisms","2020-12-09T03:16:29.000Z","83ce473d-ae8e-4a79-996b-99c1708f14d3","Topic"
"9c18a460-f5c7-411b-8820-d6a1057d1bb6","Characteristics of Living Organisms","2020-12-09T03:13:14.000Z","98b9eae2-cf4b-4769-9981-25081cba2306","Topic"
"f4ac8366-c525-4915-80a5-b07bc170cc13","Changes around us","2020-12-09T02:58:47.000Z","98b9eae2-cf4b-4769-9981-25081cba2306","Topic"
"624c6363-354e-4e10-92d0-835121070ea0","Fun with magnets","2020-12-09T03:29:51.000Z","b736f754-1334-4ed7-becf-97b2f0fae6a8","Topic"
"5ee2cd82-630a-469f-bead-af1193fc99d0","Food: Where does it come from?","2020-12-09T02:35:27.000Z","c13f05b3-a697-49e8-8b85-3e406eea331c","Topic"
"22b877ce-02b3-43de-8dd6-79eaf7c79dd4","Electric Circuits","2020-12-09T03:25:12.000Z","c1dab0d6-911c-4744-9c09-87fb09d6064c","Topic"
"6904669e-df16-4a56-a83e-82b41a9aa07f","Electricity","2020-12-09T03:26:00.000Z","c1dab0d6-911c-4744-9c09-87fb09d6064c","Topic"
"b7192acf-5a49-4bd2-acbc-da2f6285fe9e","Body Movements","2020-12-09T03:02:20.000Z","cd3c0793-5b46-4e44-a1f7-e9539c5169b3","Topic"
"1a84b36c-0585-476d-8bfc-a3b870ec8e55","Garbage In Garbage Out","2020-12-09T03:33:19.000Z","d4f714e9-9410-4831-ac14-6de1521472d6","Topic"
"1010fe78-00e9-46bb-951e-6540997e2f7b","Separation of Substances-2","2020-12-09T02:51:31.000Z","d90abb23-97c9-4eb1-ae75-2657bf0846a9","Topic"
"3c3fc89d-25bb-4519-a109-ae3d42044c10","Separation of Substances-1","2020-12-09T02:50:19.000Z","d90abb23-97c9-4eb1-ae75-2657bf0846a9","Topic"
"67ecc162-e6f5-4aed-a706-98417f4fd968","Fibre to Fabric","2020-12-09T02:47:02.000Z","f096399c-412d-4c63-b88c-51c4fe5df99b","Topic"
"04d3f138-1255-4d12-adcd-aacbd64e4439","CH8-Decimals","2020-12-09T03:12:29.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"6745d9c7-25b4-4ad1-adbb-c58c2558d44c","CH1-Knowing Our Numbers","2020-12-09T05:13:08.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"6acf237d-e11b-4177-9f8b-720b164b6ff5","CH10-Mensuration","2020-12-09T03:19:59.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"84337ef2-96f2-4ffe-96f9-c6c48110eaf8","CH7-Fraction","2020-12-09T03:10:32.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"8d81e863-ad08-43fe-9297-5ad8aaf89f59","CH2-Whole Numbers","2020-12-09T05:22:56.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"93f3f377-2e96-477c-86ef-bd241fb4d23a","CH13-symmetry","2020-12-09T05:08:16.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"9d6a2f28-8815-49cd-a248-f0c78ebe9449","CH3-playing with numbers","2020-12-09T03:29:27.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"a2cd8453-89c6-4a54-a3a6-09cb9fcae1e4","CH9-Data handling","2020-12-09T05:11:36.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"a889c9c9-4a7a-47a3-9e2a-0f493c980b1e","CH5-Understanding elementary shapes","2020-12-09T05:21:39.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"be2c8fa3-d464-4c1d-b197-033a98d43ee3","CH14-Practical geometry","2020-12-09T05:18:31.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"c29af32a-fc6e-4abe-b044-609c5ae87898","CH6-Integers","2020-12-09T03:32:44.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"c5b8fd0c-7454-4dec-88b6-b1f863c7bb59","CH4-Basic Geometrical ideas","2020-12-09T03:27:40.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"cc9b7ca0-c0d5-457a-8132-eefa26d655da","CH12-Ratio & Proportion","2020-12-09T05:20:22.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"e294df5b-43c5-4776-859d-53e7d40d0bca","CH11-Algebra","2020-12-09T05:10:33.000Z","6be308a3-99f2-4a86-987b-931d11a53a85","Chapter"
"17f29009-f812-4400-b07b-deef065a0cb5","Understanding Decimals","2020-12-09T05:09:35.000Z","04d3f138-1255-4d12-adcd-aacbd64e4439","topic"
"e9cf444d-fe80-4731-a1a7-621472596cb9","Applications of Decimals","2020-12-09T03:13:05.000Z","04d3f138-1255-4d12-adcd-aacbd64e4439","topic"
"04ddfcf7-39ac-481f-bbfb-819538843f89","Knowing Our Numbers","2020-12-09T05:13:45.000Z","6745d9c7-25b4-4ad1-adbb-c58c2558d44c","topic"
"095ad8d6-84d7-4fae-b48d-87ba6fc82fee","Perimeter","2020-12-09T03:33:59.000Z","6acf237d-e11b-4177-9f8b-720b164b6ff5","topic"
"fb7dd62f-0e66-4997-beb8-526f09ef5e5d","Area","2020-12-09T03:20:35.000Z","6acf237d-e11b-4177-9f8b-720b164b6ff5","topic"
"77f11d37-83c9-40c6-8052-1250eb51a719","Addition and Subtraction of Fractions","2020-12-09T03:11:35.000Z","84337ef2-96f2-4ffe-96f9-c6c48110eaf8","Topic"
"8f88ef47-4342-4885-9bd7-3918603b520a","Fractions","2020-12-09T03:31:35.000Z","84337ef2-96f2-4ffe-96f9-c6c48110eaf8","topic"
"fe0694ef-873b-40c7-8f3b-26da58586ece","Whole Numbers","2020-12-09T05:23:23.000Z","8d81e863-ad08-43fe-9297-5ad8aaf89f59","topic"
"ca1fca87-c9a2-4d7d-b4bb-ae359f566696","Symmetry","2020-12-09T05:08:46.000Z","93f3f377-2e96-477c-86ef-bd241fb4d23a","topic"
"099d0239-c956-4c10-b016-67425394fd8f","Factors and Multiples","2020-12-09T03:30:35.000Z","9d6a2f28-8815-49cd-a248-f0c78ebe9449","topic"
"2c96a277-f856-4459-a21a-f4a81c07f33e","Divisibility Rules","2020-12-09T03:30:04.000Z","9d6a2f28-8815-49cd-a248-f0c78ebe9449","topic"
"7d0ae65b-0a7d-4687-a5c9-9b81049562af","Playing with numbers","2020-12-09T05:14:36.000Z","9d6a2f28-8815-49cd-a248-f0c78ebe9449","topic"
"0e082eee-cbe4-4332-84eb-122f7559820f","Data Handling","2020-12-09T05:12:17.000Z","a2cd8453-89c6-4a54-a3a6-09cb9fcae1e4","topic"
"21084caa-f19e-4d18-af16-d06e4c6c83ec","Understanding elementary shapes","2020-12-09T05:22:05.000Z","a889c9c9-4a7a-47a3-9e2a-0f493c980b1e","topic"
"680bb9e8-34a1-4912-bfe5-8ab09bead908","Practical geometry","2020-12-09T05:19:19.000Z","be2c8fa3-d464-4c1d-b197-033a98d43ee3","topic"
"59497da5-85d5-4c55-86f7-3a3b01c287a7","Integers","2020-12-09T03:33:18.000Z","c29af32a-fc6e-4abe-b044-609c5ae87898","topic"
"9609a292-5741-4c61-bc9a-bd847ed771d5","Curves and Polygons","2020-12-09T03:28:40.000Z","c5b8fd0c-7454-4dec-88b6-b1f863c7bb59","topic"
"9d1c37a4-7be5-494f-a8e5-dd6cc9388a3c","Basic geometrical Ideas","2020-12-09T03:28:11.000Z","c5b8fd0c-7454-4dec-88b6-b1f863c7bb59","topic"
"56fc8081-3918-4516-8ef1-75548bb14b02","Ratio & Proportion","2020-12-09T05:20:58.000Z","cc9b7ca0-c0d5-457a-8132-eefa26d655da","topic"
"89b7fea3-7fec-4808-bdc9-4883c6ce274a","Algebra","2020-12-09T05:10:56.000Z","e294df5b-43c5-4776-859d-53e7d40d0bca","topic"
