"id","course_name","created_at","parent_id","description"
"e6c1d12c-fd29-4b81-8b97-3905a540e9a4","CH14-Electric current and its effects","2020-12-09T05:46:11.000Z","66523b13-4b37-442f-a409-e4dce80e41c4","Chapter"
"ee3086cd-a8e6-4f13-9bd5-72fae6fb5890","CH11-Perimeter and area","2020-12-22T03:19:50.000Z","66523b13-4b37-442f-a409-e4dce80e41c4","Chapter"
"ee73e583-6582-4ff7-85f5-5a79eefc65e4","CH13-Exponents and powers","2020-12-22T03:22:18.000Z","66523b13-4b37-442f-a409-e4dce80e41c4","Chapter"
"f329f76d-146b-4403-a4e5-b231addd8ed9","CH9-Soil","2020-12-09T05:39:37.000Z","66523b13-4b37-442f-a409-e4dce80e41c4","Chapter"
"f370cbdb-e9eb-4dc0-96d4-07ea57d0dc01","CH5-Lines and angles","2020-12-22T03:01:42.000Z","66523b13-4b37-442f-a409-e4dce80e41c4","topic"
"f4240713-ce47-4749-87da-3993d7903e5a","CH12-Algebraic expression","2020-12-22T03:21:08.000Z","66523b13-4b37-442f-a409-e4dce80e41c4","Chapter"
"f6156082-1731-40b2-bbcc-f3177dcc4f90","CH10-Respiration in organisms","2020-12-09T05:40:45.000Z","66523b13-4b37-442f-a409-e4dce80e41c4","Chapter"
"f9fa3efa-9e27-4695-86ff-ff823b8c3ca8","CH12-Reproduction of plants","2020-12-09T05:44:14.000Z","66523b13-4b37-442f-a409-e4dce80e41c4","Chapter"
"5dcccafa-35ef-4d7a-ae3f-4228dae51367","Physical changes","2020-12-09T05:36:25.000Z","0f4a43b8-4e1c-410c-8485-d5ecef49c124","topic"
"7e2b3a02-cd70-4e6b-a833-4e6eaef79d33","Heat","2020-12-09T05:33:44.000Z","276b41cd-1696-480e-935a-0104e5d2c644","topic"
"d8726058-e5ff-4977-947d-a9f4ae95e24f","Heat: Effects and modes of trsnfer","2020-12-09T05:33:13.000Z","276b41cd-1696-480e-935a-0104e5d2c644","topic"
"f2c73a1b-c867-4454-840a-9916ed9c8b84","Comparing quantities","2020-12-22T03:05:21.000Z","2bd30cbf-0afc-4eae-ab51-0fed11376002","topic"
"7ceb4fb7-bb70-47d1-948a-ea50d7926ad6","Data Handling","2020-12-22T02:59:58.000Z","2e32295c-c06a-4a8b-800d-bdb8ba7db103","topic"
"f2cfffdf-9b17-439f-9e26-c5350a1a335d","Integers","2020-12-22T02:57:25.000Z","391473ea-1f6b-4bfc-afae-c66f143e0383","topic"
"9bb88fed-6da7-4df1-9a14-1d8a1c3b09b7","Congruence of triangles","2020-12-22T03:25:15.000Z","4874ef9d-c049-4fcf-93e0-dd006da4ad3f","Topic"
"fbc7355b-22b3-444a-a774-a6eac71a4771","Congruence of plane figures","2020-12-22T03:04:23.000Z","4874ef9d-c049-4fcf-93e0-dd006da4ad3f","topic"
"55485016-1522-4eef-8360-b6702cd07722","Rational numbers","2020-12-22T03:06:19.000Z","654dbf66-bd63-40e5-9317-93fc23766053","topic"
"cae8510c-dde6-4071-973b-c37c0baef267","Weather and climate","2020-12-09T05:37:49.000Z","6b993a95-1aa0-4ca3-9703-857100ed0403","topic"
"0b29e2d4-aeec-4443-b492-ea9d3a577120","Decimals","2020-12-22T02:58:24.000Z","73e72182-a400-4d8e-a91a-7cbb25261986","topic"
"16386ff4-ba75-4ec7-a330-c252df038edf","Fractions","2020-12-22T02:58:54.000Z","73e72182-a400-4d8e-a91a-7cbb25261986","topic"
"f37e958b-00fc-4b78-953f-2affab991239","The triangle and its properties","2020-12-22T03:03:06.000Z","742296f8-ec74-407e-ab91-376c6cd869cf","topic"
"804ea6e4-567e-4640-9876-6bbed38755f6","Wind, Strom & cyclones","2020-12-09T05:38:55.000Z","75ddcfe9-82ca-4ad7-9bfc-c5ad4af2970d","topic"
"8267143b-f176-47e8-8e17-58a4c32d0297","Integers","2020-12-09T05:27:28.000Z","89ed746b-287a-4752-8a46-a110ffdea2df","topic"
"cfb468cd-fa56-4bd9-9891-5a869e61121b","Simple equation","2020-12-22T03:01:05.000Z","972b6f91-2b95-41fb-9958-1770f93d9e9d","topic"
"d7b6288f-1d10-4bc3-9d62-03d94f33ea68","Practical geometry","2020-12-22T03:19:03.000Z","9bcf51dd-11f4-4d49-988b-230c28441b10","topic"
"45d7eb48-b43d-4261-ab36-83c9efe77f2c","Fractions","2020-12-09T05:29:16.000Z","9ed6740a-e038-4f1f-9e1f-f66f3876acfc","topic"
"7331c960-2ecf-4980-992f-a366f129025e","Decimals","2020-12-09T05:28:34.000Z","9ed6740a-e038-4f1f-9e1f-f66f3876acfc","topic"
"42c68543-bea6-4286-ae3b-4d22f4b21370","Symmetry","2020-12-22T03:24:37.000Z","ad7fdd05-1b5d-4edb-aa6a-c02e16b96125","topic"
"b81f6581-f737-4071-b17f-14c5cd5b48ee","Indicators","2020-12-09T05:34:43.000Z","b31d321e-0c04-42b4-8fa7-cb5095ffb24b","topic"
"ce5f4638-8099-4a80-a68b-793b868e29e2","Visualising solid shapes","2020-12-22T03:26:57.000Z","b40938a9-3477-4cfc-9d2b-b0d3b8953874","topic"
"330fc2f1-e3a0-450e-9d0e-3f5d9f7e31b8","Transportation in animals","2020-12-09T05:42:15.000Z","b822a406-7f9f-41ff-a02f-a0f419322214","topic"
"89057d0d-5ec5-469d-a679-7cc25aac99ac","Transportation in Plants","2020-12-09T05:42:40.000Z","b822a406-7f9f-41ff-a02f-a0f419322214","topic"
"72bcc0e0-7a6c-4385-a68a-28ec5750dc1f","Fibre to fabric- Slik","2020-12-09T05:31:36.000Z","c678eaa7-d746-4e25-bb3f-c2461dde4f1a","topic"
"5ea5c8e6-e207-466c-acbb-f9af35bda437","Simple Pendulum","2020-12-09T05:45:40.000Z","d7bb2bb7-65d5-4879-94a1-0d965ddd17a7","topic"
"f8a1542b-3510-444e-a077-a1fe822e5572","Magnetic effect of current","2020-12-09T05:46:38.000Z","e6c1d12c-fd29-4b81-8b97-3905a540e9a4","topic"
"87ef9e74-36bc-4bae-8ec6-c8e76edb7cc9","Perimeter and area","2020-12-22T03:20:35.000Z","ee3086cd-a8e6-4f13-9bd5-72fae6fb5890","topic"
"cbebfd31-411f-42ce-b3f6-3c49e090b05b","Exponents and powers","2020-12-22T03:22:43.000Z","ee73e583-6582-4ff7-85f5-5a79eefc65e4","topic"
"1e0698d6-b59f-457f-b523-caeada09885e","Soil","2020-12-09T05:40:03.000Z","f329f76d-146b-4403-a4e5-b231addd8ed9","topic"
"171b4197-3ca0-4777-b2a6-bcec8783277e","Lines and angles","2020-12-22T03:02:09.000Z","f370cbdb-e9eb-4dc0-96d4-07ea57d0dc01","topic"
"d1b51690-b864-46c8-84cd-4d9a1e8afd00","Algebraic expression","2020-12-22T03:21:40.000Z","f4240713-ce47-4749-87da-3993d7903e5a","topic"
"43fbfda7-f06c-4b45-a911-ccc18c4705aa","Types of repiration","2020-12-09T05:41:09.000Z","f6156082-1731-40b2-bbcc-f3177dcc4f90","topic"
"64a6f4b4-8f61-4eb0-9cbc-66455b184641","Reproduction of plants","2020-12-09T05:44:36.000Z","f9fa3efa-9e27-4695-86ff-ff823b8c3ca8","topic"
"02a59d9b-3814-4308-bd2f-9757566af5fa","CH5-Acids, Bases ans salts","2020-12-09T06:11:10.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"08d7f4db-a4d9-4775-b50f-fd1a69d6bdfc","CH4-Heat","2020-12-09T06:09:17.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"11a2801e-d167-448e-9ec4-7af3b5fd6a23","CH8-Wind, Strom & cyclones","2020-12-09T06:16:06.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"343b0714-be35-467a-90c6-bcd3ddbcefd1","CH15-Light","2020-12-09T06:26:44.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"595d5e71-dada-4622-a358-0c8ed9256e42","CH13-Motion and time","2020-12-09T06:23:15.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"79b57b67-e419-40e4-897b-8665d8d35a9b","CH7-Weather, climate andAdaptation of animals to climate","2020-12-09T06:14:43.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"8c29f365-7664-415a-8875-03c5b53f77ef","CH2-Nutrition in animals","2020-12-09T06:06:32.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"97f6a3c4-23fe-4262-b748-8e917309bde4","CH16-Water -A precious Resource","2020-12-09T06:28:52.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"acdeea1c-d72e-427a-9dc5-82e606423a81","CH1-Nutrition in plants","2020-12-09T06:04:22.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"b2f09e60-e84c-49ea-a255-92b8ac609d18","CH12-Reproduction of plants","2020-12-09T06:22:12.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"d08ee659-c92a-430a-8200-151ea06ee3f2","CH6-Physical & Chemical change","2020-12-09T06:13:13.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"d71381ed-64ee-4500-8028-0e05590cb9da","CH17-Forest :our lifeline","2020-12-09T23:34:08.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"dd2b604a-bf1a-46bf-a9d8-d033d9032c1f","CH9-Soil","2020-12-09T06:17:17.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"e38e88e5-acaf-476c-b25f-41a620dd09ed","CH11-Transportation in animals and plants","2020-12-09T06:19:28.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"e504299e-4bd9-4e60-a701-bf035dd84692","CH3-Fibre to fabric-","2020-12-09T06:08:01.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"e5aa3d4f-7190-4d17-810c-7e57c7daad12","CH10-Respiration in organisms","2020-12-09T06:18:26.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"ea2a2140-37fe-4238-87e4-9e6925a6e8a2","CH18-Waste water Management","2020-12-09T23:37:28.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"ead09f70-1072-41a9-a247-468fb0587ab7","CH14-Electric current and its effects","2020-12-09T06:24:36.000Z","d99925ed-a56f-4758-8bbf-f03e470cea9c","Chapter"
"1494c169-18c6-43c7-bd1a-78d750e7210f","Indicators","2020-12-09T06:11:53.000Z","02a59d9b-3814-4308-bd2f-9757566af5fa","topic"
"2463045e-c77a-47ba-afb3-343938cc0c62","Acids, Bases ans salts","2020-12-10T04:06:25.000Z","02a59d9b-3814-4308-bd2f-9757566af5fa","Topic"
"f58d725f-93d6-4609-ae7b-e53e0b6c7154","Heat","2020-12-09T06:10:23.000Z","08d7f4db-a4d9-4775-b50f-fd1a69d6bdfc","topic"
"fa160541-8c3f-473d-92df-02fd734392d3","Heat: Effects and modes of trsnfer","2020-12-09T06:09:50.000Z","08d7f4db-a4d9-4775-b50f-fd1a69d6bdfc","topic"
"97478c19-2030-4541-b648-879e3ce2b859","Wind, Strom & cyclones","2020-12-09T06:16:26.000Z","11a2801e-d167-448e-9ec4-7af3b5fd6a23","topic"
"c47cb38c-4778-4e34-9fbf-63ead094f6dc","Light","2020-12-09T06:27:16.000Z","343b0714-be35-467a-90c6-bcd3ddbcefd1","topic"
"b8b2aaf5-7937-44fd-9a30-e15d39e6b0f2","Motion and time","2020-12-09T23:35:54.000Z","595d5e71-dada-4622-a358-0c8ed9256e42","topic"
"d5f0bbe1-eb5d-4d9e-ab57-dc8a77aa3364","Simple Pendulum","2020-12-09T06:23:51.000Z","595d5e71-dada-4622-a358-0c8ed9256e42","topic"
"6dcbc5c1-0da7-4dc7-b5e9-29828b1aec01","Weather and climate","2020-12-09T06:28:01.000Z","79b57b67-e419-40e4-897b-8665d8d35a9b","topic"
"da97e3cf-371b-43eb-8d6f-697c240b7c2a","Adaptations of animals to climate","2020-12-09T06:15:07.000Z","79b57b67-e419-40e4-897b-8665d8d35a9b","topic"
"8405fdcb-fee4-4c28-a32e-093ba41806cf","Nutrition in animals","2020-12-09T06:07:02.000Z","8c29f365-7664-415a-8875-03c5b53f77ef","topic"
"532c6530-c5ed-4428-b70b-6f84ff8c4912","Water - A Precious resource","2020-12-09T06:29:29.000Z","97f6a3c4-23fe-4262-b748-8e917309bde4","topic"
"5176ef7e-72a5-477e-8e59-f4feb068a6a5","Nutrition in plants","2020-12-09T06:04:51.000Z","acdeea1c-d72e-427a-9dc5-82e606423a81","topic"
"6c4bdf2b-b7c9-4e40-80a7-6c1510115015","Reproduction of plants","2020-12-09T06:22:36.000Z","b2f09e60-e84c-49ea-a255-92b8ac609d18","topic"
"135fc76d-d96b-4508-a51d-80331faa58f2","Chemical changes","2020-12-09T06:13:57.000Z","d08ee659-c92a-430a-8200-151ea06ee3f2","topic"
"34cab554-c855-4769-80c5-6d2f229d5a32","Physical changes","2020-12-09T23:36:21.000Z","d08ee659-c92a-430a-8200-151ea06ee3f2","topic"
"ee84c794-5c50-4aaf-af95-f22ff6072ba3","Forest our lifeline","2020-12-09T23:34:43.000Z","d71381ed-64ee-4500-8028-0e05590cb9da","topic"
"bb7befde-0f75-4c4c-8f8e-881d53611bfc","Soil","2020-12-09T06:17:47.000Z","dd2b604a-bf1a-46bf-a9d8-d033d9032c1f","topic"
"a36f12eb-f703-46ac-b902-d129c7a7f478","Transportation in Plants","2020-12-09T06:20:17.000Z","e38e88e5-acaf-476c-b25f-41a620dd09ed","topic"
"dc353c5f-82c2-4788-a490-c27f9a58e285","Transportation in animals","2020-12-09T06:19:49.000Z","e38e88e5-acaf-476c-b25f-41a620dd09ed","topic"
"403d5a7c-b24f-4d6e-b081-d835908e3d1c","Fibre to fabric- Slik","2020-12-09T06:08:34.000Z","e504299e-4bd9-4e60-a701-bf035dd84692","topic"
"24d681b8-8025-407e-beaa-52d8ab7b7899","Respiratory system in organisms","2020-12-09T23:36:45.000Z","e5aa3d4f-7190-4d17-810c-7e57c7daad12","topic"
"60931d02-5f54-41c8-9eaa-40fbea18660e","Types of repiration","2020-12-09T06:18:54.000Z","e5aa3d4f-7190-4d17-810c-7e57c7daad12","topic"
"4a5ba6c2-cc35-4a1f-a7ab-e279af06a95a","Water Management","2020-12-09T23:38:01.000Z","ea2a2140-37fe-4238-87e4-9e6925a6e8a2","topic"
"08e26568-85ec-4f7e-8ea5-0e2d480347e9","Heating effect of electric current","2020-12-09T23:35:21.000Z","ead09f70-1072-41a9-a247-468fb0587ab7","topic"
"5225ef61-0760-4b01-8c63-a705b09a34ec","Magnetic effect of current","2020-12-09T06:25:32.000Z","ead09f70-1072-41a9-a247-468fb0587ab7","topic"
"01dd4935-27d9-477f-b5da-2d994eec6536","CH13-Human Environment-settlement, Transport And Communication","2020-12-08T06:16:27.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"0285839c-82ea-456d-8a5a-d0640c697c90","CH8-New Kings And Kingdoms","2020-12-08T06:10:56.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"0e4c4891-3648-4873-9bf3-7733321803d0","CH25-Women Change The World","2020-12-08T07:03:52.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"15091d2d-7c16-44fb-84e3-40549a2699ef","CH2-Devonational Path To The Divines","2020-12-08T06:00:06.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"293ea6c0-12d8-4225-bb67-636563bddb46","CH11-Life In The Temperate Grasslangs","2020-12-08T06:14:18.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"32aea6b5-3b81-4aed-82c1-79827fb04445","CH14-Natural Vegetation And Wildlife","2020-12-08T06:17:40.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"3463d6bf-8987-4a53-8185-5449bc3e2a7f","CH1-The Making Of Regional Cultures","2020-12-08T05:57:50.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"380c1e42-12e7-44df-945c-4ce7a1b44019","CH15-Water","2020-12-08T06:18:55.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"429021c4-c275-434e-9e8e-892dcddc32d6","CH29-On Eqaulity","2020-12-08T07:07:50.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"48309286-9163-42a9-9973-31c79763dceb","Eighthteen Centuries Politicals Formations","2020-12-08T07:09:03.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","TOPIC"
"5ff0cb2b-c8c0-4392-b6f9-37f1eab1a7ec","CH3-Tribes, Nomads And Settled Communities","2020-12-08T06:01:32.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"610876cc-c34a-49f4-b04b-518fe2f7fc1f","CH17-Our Changing Earth","2020-12-08T06:21:23.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"707ecf4b-ea23-4e0f-a74e-15bc3d87b8a8","CH20-Struggle For Equity","2020-12-08T06:27:24.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"762a3feb-7fd2-4451-878e-cf29b3d716e2","CH21-A Shirt In The Market","2020-12-08T06:28:32.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"7a3394a4-c268-4c15-916c-931f2bcb2aec","CH10-Life In The Deserts","2020-12-08T06:13:21.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"83de6179-3659-4580-87f9-6f472bb65244","CH26-Growing Ups As A Boys And Girls","2020-12-08T07:04:45.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"8cf20794-4d57-4719-be0f-d1663c4f46cc","CH23-Understanding Advertising","2020-12-08T07:01:04.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"8f7384ba-4b72-4903-b692-646a7a7ae88b","CH22-Markets Around Us","2020-12-08T06:29:22.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"922c67e8-0dbc-4c3b-9949-0bf0f6bf69a4","CH30-Eighthteen Centuries Politicals Formations","2020-12-08T07:08:43.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"a3785338-3bbb-4558-8e06-71d320daae1c","CH9-Tracings Change Through The Thousand Years","2020-12-08T06:12:08.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"a86e6aba-3d42-4604-b776-e4c869163798","CH28-Roles Of Governement In Health","2020-12-08T07:06:46.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"ad5212d3-9bd2-42d6-85ea-56f3f7db200a","CH4-Towns, Traders And Craftsperson","2020-12-08T06:04:14.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"b029118a-2218-4e39-a576-405ebc3fe825","CH7-The Delhi Sultans","2020-12-08T06:09:50.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"b14c3b8f-2cbc-4cbb-b31c-f0dec63bdc52","CH16-Air","2020-12-08T06:19:49.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"bb8bc86f-bad0-4e0a-82c0-9e2f67a8e381","CH27-How The State Government Works","2020-12-08T07:05:48.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"c92c7c60-c1d1-4fb5-b54d-3f0834396f84","CH12-Human Interactions- The Tropical And The Subtropical Region","2020-12-08T06:15:24.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"dff924ae-002a-4c2f-950b-e6132001099e","CH5-Rulers And Buildings","2020-12-08T06:05:51.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"e3118b86-b812-4a11-93e6-44b2597f8734","CH2-Devonational Path To The Divines","2020-12-08T05:58:55.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"e5516fd7-8e7a-4fed-bfeb-e676c4711e10","CH6-The Mughal Empire","2020-12-08T06:08:27.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"ebff537e-26e4-4517-88c5-9d1367cd01bd","CH19-Environment","2020-12-08T06:24:33.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"f5c2384d-27ed-432c-94d5-dd6242665fad","CH24-Understanding Media","2020-12-08T07:02:32.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"f83f44ed-68ef-44cd-9c50-27be132236d5","CH18-Inside Our Earth","2020-12-08T06:22:14.000Z","df29706a-f2a4-4264-a8ed-282a7a636ce8","CHAPTER"
"e56e7bd5-5a1d-416f-96a0-50ddc8e28e17","Human Environment-settlement, Transport And Communication","2020-12-08T06:16:54.000Z","01dd4935-27d9-477f-b5da-2d994eec6536","TOPIC"
"3e967985-f0cc-40bc-acab-bd998885044d","New Kings And Kingdoms","2020-12-08T06:11:33.000Z","0285839c-82ea-456d-8a5a-d0640c697c90","TOPIC"
"9754fa19-e7cb-4135-8710-eb04bfbe8634","Women Change The World","2020-12-08T07:04:12.000Z","0e4c4891-3648-4873-9bf3-7733321803d0","TOPIC"
"10a42a7b-716f-48d5-b1c4-ee9e811ea781","Devonational Path To The Divines","2020-12-08T06:00:28.000Z","15091d2d-7c16-44fb-84e3-40549a2699ef","TOPIC"
